cut_comuna,value,z_value,spatial_lag_z,lisa_i,lisa_z,lisa_p_sim,lisa_p_z_sim,lisa_quadrant,lisa_bh_reject,lisa_bh_critical_p,lisa_class,gi_z,gi_p_sim,gi_p_z_sim,gi_bh_reject,gi_bh_critical_p,gi_class,indicator,variant,value_type,weights,cut_region,observed,expected,person_years,rate_per_100k,sir,sir_lo,sir_hi,sir_eb,eb_weight,suppressed,comuna_name_ine,region_name,script
12401,0.7625725605009195,-0.2860642216328496,0.2283613149919341,-0.0651349901229812,-0.5327718987903051,0.276,0.2970957442937149,LH,False,0.002,ns,0.1426237255544705,0.2759999930858612,0.2970957442937145,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,12,21.0,28.816403321149533,144572,14.52563428603049,0.7287515990792385,0.451108725790753,1.1139742311762872,0.7625725605009195,0.8753136928849178,False,Natales,Magallanes,lancet_americas/pipeline/15b_spatial_correlation.py
12402,0.869033552887085,-0.0312992093974871,-0.2860642216328496,0.0089274039039162,0.2822725722806389,0.497,0.3888672574725972,LL,False,0.002,ns,-0.1586817155151684,0.4990000128746032,0.3888672574725971,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,12,0.0,0.6186119646584854,6264,0.0,0.0,0.0,5.963155685406829,0.869033552887085,0.130966447112915,True,Torres del Paine,Magallanes,lancet_americas/pipeline/15b_spatial_correlation.py
13101,1.243838876377708,0.865623510227434,-0.1689380555119392,-0.1458091597793143,-0.4758049089696205,0.336,0.3171066861307205,HL,False,0.002,ns,-0.0654818989380023,0.335999995470047,0.3171066861307208,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,577.0,463.08175008635413,3114756,18.524725532272832,1.2460003010103566,1.146394217907872,1.3519440460977603,1.243838876377708,0.9912137317565411,False,Santiago,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13102,0.7863212813945024,-0.2292326720350262,0.3083058725002601,-0.0704671304808413,-0.7103180079687202,0.224,0.2387534775808681,LH,False,0.002,ns,0.2187161150777122,0.2240000069141388,0.2387534775808682,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,91.0,116.84424198881624,536592,16.95888123565018,0.7788145864193298,0.6270529231884947,0.9562117312314092,0.7863212813945024,0.9660615279567936,False,Cerrillos,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13103,0.5110334746600093,-0.8880063681937431,-0.7709950889388515,0.6826466524822115,1.5756204936059188,0.034,0.0575566451465787,LL,False,0.002,ns,-0.7943973447898299,0.0340000018477439,0.0575566451465787,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,89.0,178.08446472443748,847891,10.496632232209093,0.4997628520697519,0.4013506077183539,0.6150011937494251,0.5110334746600093,0.9774694409703676,False,Cerro Navia,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13104,0.6818688278440066,-0.4791911780602223,-0.6305110054240499,0.3012518748858427,1.4254029404766952,0.059,0.0770203792845738,LL,False,0.002,ns,-0.6052910341967455,0.0590000003576278,0.077020379284574,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,111.0,164.70304654817585,828741,13.393810611517951,0.6739401749167545,0.5544118933068503,0.8115978131066099,0.6818688278440066,0.9756834411438826,False,Conchalí,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13105,1.2731864279896523,0.9358532645995764,0.1150557941324712,0.1073605003729232,0.2390817166772882,0.382,0.4055211093509867,HH,False,0.002,ns,0.2792152882258925,0.3819999992847442,0.4055211093509864,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,284.0,222.18161525261613,1026868,27.656914033741437,1.2782335733633838,1.1338796382783327,1.4358736867578064,1.2731864279896523,0.9818600418608014,False,El Bosque,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13106,0.9008867376571884,0.0449266159100103,-0.2041526783648385,-0.0091450705791019,-0.5264494286091554,0.319,0.299287990151272,HL,False,0.002,ns,-0.1730177665804825,0.3190000057220459,0.2992879901512723,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,217.0,241.32538938169805,1267150,17.12504439095608,0.8992008696473158,0.7835330937585697,1.027134882532067,0.9008867376571884,0.9832749746552976,False,Estación Central,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13107,0.5348489339376735,-0.8310151112246473,-1.1098166276113124,0.9195776794958532,2.7258235851964616,0.001,0.0032070635269708,LL,True,0.002,LL,-1.069987839556075,0.0010000000474974,0.0032070635269708,True,0.0020000000949949,cold,grd_episodes,sin_rett,sir_eb,queen,13,88.0,168.1023533109639,687917,12.792240924413846,0.5234905893150307,0.4198547603943243,0.6449550473686502,0.5348489339376735,0.9761634411242466,False,Huechuraba,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13108,0.8259015871884529,-0.1345155661367578,-0.2226234503860912,0.0298587571263894,0.4551514335871795,0.371,0.3245001487871227,LL,False,0.002,ns,-0.2050018735362245,0.3709999918937683,0.3245001487871228,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,137.0,166.74461694844894,874999,15.65716075104086,0.8216157289344769,0.6898005857026169,0.9712841568861208,0.8259015871884529,0.9759740125719844,False,Independencia,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
