cut_comuna,indicator,variant,population_base,observed,expected,expected_unscaled,expected_scaling_factor,person_years,rate_per_100k,standardisation,years_in_period,years_reported,rate_lo,rate_hi,sir,sir_lo,sir_hi,sir_eb,eb_weight,prior_mean,prior_variance,suppressed,never_reported,period,years,cut_region,script
5504,grd_episodes,sin_rett,base2017,20.0,37.76044496237411,37.74553226344343,1.000395085140848,157722,12.680539176525786,age-sex indirect (national age x sex x year rates of the same source),6,5,7.745602760175464,19.584064304709926,0.5296547755178397,0.3235268969308209,0.8180088432075655,0.575771413702669,0.9019515118164476,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5506,grd_episodes,sin_rett,base2017,26.0,30.902587047779267,30.890382716572844,1.000395085140848,141265,18.40512511945634,age-sex indirect (national age x sex x year rates of the same source),6,5,12.022838789223332,26.96777268475916,0.8413535073876095,0.5496000444667255,1.2327778261484643,0.8599557482430179,0.8827440774196132,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5601,grd_episodes,sin_rett,base2017,120.0,125.05334651276888,125.00395930589995,1.000395085140848,584536,20.52910342562306,age-sex indirect (national age x sex x year rates of the same source),6,6,17.020666926577437,24.547775563755227,0.9595904735563964,0.7955958668869357,1.1474349897121772,0.960874744573484,0.9682186075879892,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5602,grd_episodes,sin_rett,base2017,10.0,17.17167361377362,17.164892019992262,1.000395085140848,93122,10.73860097506497,age-sex indirect (national age x sex x year rates of the same source),6,4,5.149576572810328,19.748669532460404,0.5823544183823103,0.2792615795053308,1.0709705096692868,0.6629298264439797,0.8070722842330279,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5603,grd_episodes,sin_rett,base2017,24.0,32.47303837537287,32.460213827221,1.000395085140848,155959,15.388659840086175,age-sex indirect (national age x sex x year rates of the same source),6,5,9.859804727323503,22.89710603027284,0.7390746662684107,0.4735390842375984,1.0996845192298137,0.7683561250727712,0.8877783985725127,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5604,grd_episodes,sin_rett,base2017,21.0,20.05733446483853,20.049413239584847,1.000395085140848,108932,19.278081739066575,age-sex indirect (national age x sex x year rates of the same source),6,6,11.93343644115245,29.468595761524035,1.046998544936966,0.6481086012134185,1.6004484938523356,1.0390141235016304,0.8301134333830044,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5605,grd_episodes,sin_rett,base2017,10.0,15.15097541127266,15.144991850034453,1.000395085140848,87969,11.367640873489524,age-sex indirect (national age x sex x year rates of the same source),6,4,5.451225654642468,20.905496302126632,0.6600235119225247,0.3165069288254905,1.2138067380358195,0.7324974876155561,0.7868265064361872,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5606,grd_episodes,sin_rett,base2017,10.0,15.393200280197036,15.387121057306867,1.000395085140848,73123,13.675587708381768,age-sex indirect (national age x sex x year rates of the same source),6,4,6.557975870974158,25.14989270409827,0.6496374904486072,0.3115264278281093,1.194706474759281,0.7233976382217752,0.78947477038108,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5701,grd_episodes,sin_rett,base2017,82.0,114.37329493061844,114.32812558701802,1.000395085140848,508421,16.128366058837067,age-sex indirect (national age x sex x year rates of the same source),6,6,12.827368159046214,20.019554883859666,0.716950578802011,0.5702120718605385,0.8899247083666908,0.7267571892834774,0.9653537165348702,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5702,grd_episodes,sin_rett,base2017,5.0,19.93608277860256,19.928209439169443,1.000395085140848,92392,5.41172395878431,age-sex indirect (national age x sex x year rates of the same source),6,3,1.7571720388328216,12.62915845454441,0.2508015268358792,0.0814345730877939,0.5852871002244391,0.3787222207634522,0.8292566008746384,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5703,grd_episodes,sin_rett,base2017,19.0,35.608782565500924,35.59471962068614,1.000395085140848,160876,11.81033839727492,age-sex indirect (national age x sex x year rates of the same source),6,5,7.110595218905698,18.44330637981152,0.5335762312303226,0.3212477467693456,0.8332453803217575,0.5817861201265864,0.8966392964418798,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5704,grd_episodes,sin_rett,base2017,5.0,10.200840186329929,10.196811577591596,1.000395085140848,46260,10.8084738434933,age-sex indirect (national age x sex x year rates of the same source),6,4,3.5094820365724613,25.223372415310575,0.4901557037135493,0.1591522228035728,1.1438599043007571,0.6364489491874141,0.7130628967717794,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5705,grd_episodes,sin_rett,base2017,13.0,22.245305125149827,22.23651980659007,1.000395085140848,106714,12.18209419570066,age-sex indirect (national age x sex x year rates of the same source),6,4,6.486452097197934,20.831752083286982,0.5843929731178475,0.3111646458460156,0.9993297818615174,0.6491362841075736,0.8442198836833325,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5706,grd_episodes,sin_rett,base2017,7.0,21.85314822516713,21.84451778078295,1.000395085140848,99531,7.032984698234721,age-sex indirect (national age x sex x year rates of the same source),6,4,2.827624610945199,14.490636446637104,0.3203199798891432,0.1287852451519416,0.6599815831154495,0.4278001910663989,0.8418664548065933,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5801,grd_episodes,sin_rett,base2017,233.0,205.9968980762403,205.915543904574,1.000395085140848,1016994,22.91065630672354,age-sex indirect (national age x sex x year rates of the same source),6,6,20.063104041910034,26.04905372317609,1.1310849929097757,0.990503091189588,1.286025740656689,1.1285239422362592,0.9804626706942806,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5802,grd_episodes,sin_rett,base2017,41.0,65.41860919988851,65.39277348676505,1.000395085140848,303513,13.50848233848303,age-sex indirect (national age x sex x year rates of the same source),6,6,9.693920151181423,18.32578161915138,0.6267329816615832,0.4497544082380985,0.8502340579541044,0.6487715412056023,0.9409576564194638,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5803,grd_episodes,sin_rett,base2017,17.0,23.41947076067534,23.41022172992589,1.000395085140848,117784,14.433199755484615,age-sex indirect (national age x sex x year rates of the same source),6,6,8.407870737627597,23.108950974586204,0.7258917237594219,0.4228586790371054,1.1622229679763147,0.7667707669092969,0.8508653452185573,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
5804,grd_episodes,sin_rett,base2017,172.0,185.99185851742945,185.91840491823612,1.000395085140848,853993,20.14068031002596,age-sex indirect (national age x sex x year rates of the same source),6,6,17.243135034169594,23.38578898781483,0.9247716613567886,0.7917290968870905,1.073772812114753,0.926396094123972,0.9784066377580448,1.0,0.2436156509750521,False,False,full,2019-2024,5,lancet_americas/pipeline/15b_spatial_correlation.py
6101,grd_episodes,sin_rett,base2017,298.0,354.33992017771567,354.1999810283228,1.000395085140848,1611841,18.488175942912484,age-sex indirect (national age x sex x year rates of the same source),6,6,16.44843720327392,20.71097163288318,0.8410003587813111,0.7482155963930136,0.9421121168333292,0.842821186007149,0.9885482306005112,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6102,grd_episodes,sin_rett,base2017,6.0,18.617591087054905,18.610238458372365,1.000395085140848,85767,6.995697645947742,age-sex indirect (national age x sex x year rates of the same source),6,3,2.5672977409619677,15.22668861277494,0.32227585040107,0.1182695571728321,0.7014588493996484,0.4447073691440144,0.819349039258232,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6103,grd_episodes,sin_rett,base2017,2.0,9.22962903550039,9.225983986317695,1.000395085140848,47421,4.217540751987516,age-sex indirect (national age x sex x year rates of the same source),6,2,0.5107637513843339,15.23520732950372,0.2166934328895884,0.0262425800227011,0.7827711861370893,0.4578234580630449,0.6921639172987198,1.0,0.2436156509750521,True,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6104,grd_episodes,sin_rett,base2017,17.0,27.787342058339995,27.776368028065384,1.000395085140848,129545,13.122853062642324,age-sex indirect (national age x sex x year rates of the same source),6,5,7.644545501260016,21.0109589840647,0.6117893522996266,0.3563898428577842,0.9795340179985766,0.6617557689515254,0.8712904528820042,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6105,grd_episodes,sin_rett,base2017,49.0,30.774699122381275,30.76254529783944,1.000395085140848,138320,35.4251012145749,age-sex indirect (national age x sex x year rates of the same source),6,5,26.207684896493017,46.833862487650585,1.5922170288373072,1.1779309232130086,2.104995351386094,1.5225214652257777,0.8823141513705504,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6106,grd_episodes,sin_rett,base2017,28.0,52.760050432403226,52.73921395263054,1.000395085140848,222794,12.567663402066485,age-sex indirect (national age x sex x year rates of the same source),6,6,8.351121060646845,18.163772787089503,0.5307045723141208,0.3526493341717989,0.767015869234545,0.5645809552005641,0.9278143768553436,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6107,grd_episodes,sin_rett,base2017,22.0,33.07891231810492,33.06584849269593,1.000395085140848,162738,13.518661898265924,age-sex indirect (national age x sex x year rates of the same source),6,5,8.4720734384284,20.46741657579989,0.665076281482171,0.4167997647456952,1.0069334827824667,0.7020495344009631,0.8896069436873165,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6108,grd_episodes,sin_rett,base2017,40.0,92.3543766894324,92.31790325762108,1.000395085140848,370438,10.798028280036066,age-sex indirect (national age x sex x year rates of the same source),6,6,7.7142697136333105,14.703849757310016,0.433114286879021,0.3094231964543032,0.5897787296767779,0.4572381388853398,0.957444946224689,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6109,grd_episodes,sin_rett,base2017,3.0,16.807784134643427,16.801146251410284,1.000395085140848,85276,3.5179886486232936,age-sex indirect (national age x sex x year rates of the same source),6,3,0.7254938351888002,10.281055712911398,0.1784887273639205,0.0368086666237236,0.5216198042234268,0.3397388627609116,0.8037152492386759,1.0,0.2436156509750521,True,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6110,grd_episodes,sin_rett,base2017,17.0,37.40519453365292,37.39042213345796,1.000395085140848,167209,10.166916852561764,age-sex indirect (national age x sex x year rates of the same source),6,6,5.92260372922946,16.278218765680446,0.4544823309154386,0.2647527059563234,0.7276702381916069,0.5084272668369207,0.9011123947423962,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6111,grd_episodes,sin_rett,base2017,10.0,19.299173364843707,19.291551559478656,1.000395085140848,88597,11.287063896068716,age-sex indirect (national age x sex x year rates of the same source),6,4,5.412585861973242,20.7573123717708,0.5181569081200377,0.2484763780021761,0.9529090025958586,0.6026673480676992,0.8246100413768827,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6112,grd_episodes,sin_rett,base2017,4.0,17.986951570045353,17.97984799926614,1.000395085140848,89872,4.450774434751647,age-sex indirect (national age x sex x year rates of the same source),6,3,1.212686235564275,11.395750261932188,0.2223834308122237,0.060592000227617,0.569389906650973,0.366870721154426,0.814192114639327,1.0,0.2436156509750521,True,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6113,grd_episodes,sin_rett,base2017,6.0,24.38883670528564,24.379204843706205,1.000395085140848,125199,4.792370546090623,age-sex indirect (national age x sex x year rates of the same source),6,3,1.7587155276726256,10.430973108825697,0.246014193809402,0.0902828732710177,0.5354693288707938,0.3546341683183206,0.8559389664671475,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6114,grd_episodes,sin_rett,base2017,5.0,16.603334528884556,16.5967773887523,1.000395085140848,84178,5.939794245527335,age-sex indirect (national age x sex x year rates of the same source),6,5,1.928635023543468,13.86149834793256,0.3011443268399838,0.0977807432172174,0.7027704018746029,0.439673350687474,0.8017773495046503,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6115,grd_episodes,sin_rett,base2017,38.0,84.7145052970736,84.6810490728735,1.000395085140848,386916,9.821253191907289,age-sex indirect (national age x sex x year rates of the same source),6,6,6.950103289912061,13.480437335044195,0.4485654477558837,0.3174316080923284,0.6156911232185566,0.4740502511267667,0.9537845365924748,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6116,grd_episodes,sin_rett,base2017,21.0,41.89851819335261,41.881971248842774,1.000395085140848,185263,11.335236933440568,age-sex indirect (national age x sex x year rates of the same source),6,5,7.016690318129463,17.327113743674325,0.5012110429082369,0.3102575352208659,0.7661543204655932,0.5457174191301754,0.91077112756979,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6117,grd_episodes,sin_rett,base2017,20.0,62.495055547532814,62.47037443085198,1.000395085140848,307450,6.505122784192552,age-sex indirect (national age x sex x year rates of the same source),6,5,3.9734979949272873,10.046634543071912,0.3200253175995387,0.195479778013994,0.4942531474219004,0.3619349736286885,0.9383658581504836,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6201,grd_episodes,sin_rett,base2017,28.0,21.42025237718385,21.41179289597174,1.000395085140848,109360,25.60351133869788,age-sex indirect (national age x sex x year rates of the same source),6,6,17.013347344419834,37.00420258162783,1.3071741409463822,0.8686077235801299,1.889230585647682,1.2577757989797476,0.8391845686800268,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6202,grd_episodes,sin_rett,base2017,0.0,3.072401472619275,3.0711880918394407,1.000395085140848,18644,0.0,age-sex indirect (national age x sex x year rates of the same source),6,0,0.0,19.785879929810857,0.0,0.0,1.2006502037538416,0.5719236662000586,0.4280763337999414,1.0,0.2436156509750521,True,True,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6203,grd_episodes,sin_rett,base2017,3.0,7.50303505331984,7.500071886362248,1.000395085140848,41002,7.316716257743525,age-sex indirect (national age x sex x year rates of the same source),6,3,1.5088827932676483,21.38254980182021,0.3998381959674573,0.0824562485046447,1.1684968825866142,0.6120702335492452,0.6463753005343208,1.0,0.2436156509750521,True,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6204,grd_episodes,sin_rett,base2017,7.0,8.059191027596839,8.05600821845518,1.000395085140848,45962,15.229972586049344,age-sex indirect (national age x sex x year rates of the same source),6,5,6.123238874548249,31.379564339459503,0.8685735300267876,0.3492116072050817,1.7895934359063157,0.912924244146908,0.6625435185989551,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6205,grd_episodes,sin_rett,base2017,5.0,6.747087011403178,6.744422390333155,1.000395085140848,41933,11.923783177926692,age-sex indirect (national age x sex x year rates of the same source),6,4,3.871619941617391,27.82613235237801,0.7410605482854385,0.2406203428790208,1.729388113655886,0.8390065497380901,0.6217416820646512,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6206,grd_episodes,sin_rett,base2017,4.0,5.92706236732343,5.924721597856457,1.000395085140848,37889,10.557153791337855,age-sex indirect (national age x sex x year rates of the same source),6,3,2.876469090306751,27.030506678465244,0.6748705770420868,0.1838795183993468,1.7279367147993483,0.8079063298058846,0.5908221668974607,1.0,0.2436156509750521,True,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6301,grd_episodes,sin_rett,base2017,117.0,104.90101768602256,104.85958922044615,1.000395085140848,477386,24.50846903763411,age-sex indirect (national age x sex x year rates of the same source),6,6,20.269171642901064,29.37275688911206,1.115337129999927,0.9224141945771862,1.3367022770203325,1.1109938865680378,0.962343059586344,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6302,grd_episodes,sin_rett,base2017,30.0,18.15016866161459,18.14300063165463,1.000395085140848,96058,31.23113119157176,age-sex indirect (national age x sex x year rates of the same source),6,6,21.07151306650244,44.58438172230076,1.6528772023725802,1.1151893075367345,2.359584982005225,1.532457149888477,0.8155548209579193,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6303,grd_episodes,sin_rett,base2017,38.0,47.462087772616584,47.44334361252314,1.000395085140848,227873,16.675955466422085,age-sex indirect (national age x sex x year rates of the same source),6,6,11.800898590529,22.889051760963167,0.800639031768936,0.5665798304960162,1.098939624593428,0.8165085522185326,0.9203980568994656,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6304,grd_episodes,sin_rett,base2017,3.0,7.780961675158441,7.777888746887378,1.000395085140848,44116,6.800253876144709,age-sex indirect (national age x sex x year rates of the same source),6,2,1.4023758339278296,19.87322755857812,0.3855564550045046,0.0795110101712464,1.1267595749421035,0.5977581316799577,0.6546441436259065,1.0,0.2436156509750521,True,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6305,grd_episodes,sin_rett,base2017,15.0,24.016536589152757,24.007051759726924,1.000395085140848,116154,12.913890180277908,age-sex indirect (national age x sex x year rates of the same source),6,4,7.227806302652781,21.299497969493824,0.6245696561749399,0.3495668953605554,1.0301326662837786,0.6793705719682765,0.8540317353280523,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6306,grd_episodes,sin_rett,base2017,10.0,15.278766943746906,15.27273291391248,1.000395085140848,80443,12.431162437999577,age-sex indirect (national age x sex x year rates of the same source),6,5,5.961225583496927,22.861350325097,0.65450307847602,0.3138596664107785,1.2036544643770708,0.7276683017192528,0.7882319097938632,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6307,grd_episodes,sin_rett,base2017,12.0,13.383237972730058,13.37795254246556,1.000395085140848,71820,16.70843776106934,age-sex indirect (national age x sex x year rates of the same source),6,5,8.633493607243409,29.18627826256884,0.8966439978465174,0.4633090378693577,1.5662566182330966,0.9209038845680676,0.7652783949061376,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6308,grd_episodes,sin_rett,base2017,4.0,10.883280474144613,10.878982349870633,1.000395085140848,55224,7.243227582210633,age-sex indirect (national age x sex x year rates of the same source),6,2,1.9735357337866233,18.54553939483503,0.3675362414395909,0.1001412557744437,0.9410387520320382,0.540750513177054,0.7261277513643991,1.0,0.2436156509750521,True,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6309,grd_episodes,sin_rett,base2017,1.0,3.113388682514977,3.112159114692808,1.000395085140848,21159,4.726121272271847,age-sex indirect (national age x sex x year rates of the same source),6,1,0.1196550308818463,26.33226235142917,0.3211934332568479,0.0081319136690117,1.7895752696184908,0.7072145114872547,0.4313238893923812,1.0,0.2436156509750521,True,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
6310,grd_episodes,sin_rett,base2017,46.0,50.92049597618102,50.90038599001295,1.000395085140848,249882,18.408688901161348,age-sex indirect (national age x sex x year rates of the same source),6,6,13.477473931284315,24.554611260749475,0.9033690485166784,0.6613796814690348,1.2049677155400664,0.910577607774191,0.9254011354865236,1.0,0.2436156509750521,False,False,full,2019-2024,6,lancet_americas/pipeline/15b_spatial_correlation.py
7101,grd_episodes,sin_rett,base2017,231.0,302.8744494153983,302.7548354785809,1.000395085140848,1432927,16.12084914304776,age-sex indirect (national age x sex x year rates of the same source),6,6,14.10883377572284,18.33930555246516,0.7626922655439281,0.6675019597977802,0.8676494877035741,0.7658654670358775,0.9866283267200598,1.0,0.2436156509750521,False,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7102,grd_episodes,sin_rett,base2017,49.0,68.57726745475341,68.55018429553586,1.000395085140848,302769,16.18395542476277,age-sex indirect (national age x sex x year rates of the same source),6,6,11.97297931717882,21.396047347290605,0.7145224914703653,0.5286076726919287,0.9446366266439514,0.7306452474421251,0.943523550927704,1.0,0.2436156509750521,False,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7103,grd_episodes,sin_rett,base2017,3.0,9.003135129828879,8.999579529682823,1.000395085140848,55886,5.36807071538489,age-sex indirect (national age x sex x year rates of the same source),6,3,1.1070252351136265,15.687780606488786,0.3332172578483802,0.0687174094328361,0.9738022303691628,0.5420237515456607,0.6868447839194374,1.0,0.2436156509750521,True,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7104,grd_episodes,sin_rett,base2017,0.0,5.301294825727024,5.299201190078461,1.000395085140848,25161,0.0,age-sex indirect (national age x sex x year rates of the same source),6,0,0.0,14.661100330328429,0.0,0.0,0.6958449917201199,0.4363994896799599,0.5636005103200401,1.0,0.2436156509750521,True,True,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7105,grd_episodes,sin_rett,base2017,42.0,104.26938249160722,104.22820347715611,1.000395085140848,380359,11.042199606161548,age-sex indirect (national age x sex x year rates of the same source),6,6,7.95824621804077,14.925846050307904,0.402802807462494,0.2903048335873108,0.544472379349329,0.4254224965175022,0.9621235844078628,1.0,0.2436156509750521,False,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7106,grd_episodes,sin_rett,base2017,8.0,11.217954344772563,11.213524048044642,1.000395085140848,55224,14.486455164421264,age-sex indirect (national age x sex x year rates of the same source),6,4,6.254223121737834,28.544091735827383,0.7131424994368877,0.3078843138952465,1.405175019948158,0.7899888825614174,0.7321095562302631,1.0,0.2436156509750521,False,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7107,grd_episodes,sin_rett,base2017,7.0,9.774722853741318,9.770862531141995,1.000395085140848,51659,13.550397800964014,age-sex indirect (national age x sex x year rates of the same source),6,4,5.447962700632738,27.918998357889965,0.7161328361673927,0.2879225420128056,1.4755073445567854,0.8000855239201617,0.7042536141930285,1.0,0.2436156509750521,False,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7108,grd_episodes,sin_rett,base2017,8.0,17.823031272102014,17.815992438220217,1.000395085140848,89358,8.952751852100539,age-sex indirect (national age x sex x year rates of the same source),6,3,3.865162802153698,17.64049018576212,0.4488574293488571,0.1937847790322124,0.8844280739644482,0.5520295991837794,0.8128031196845665,1.0,0.2436156509750521,False,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7109,grd_episodes,sin_rett,base2017,48.0,61.563382260710995,61.53906908893235,1.000395085140848,281564,17.047633930474067,age-sex indirect (national age x sex x year rates of the same source),6,6,12.569579500036664,22.602689328936677,0.7796842577090346,0.574877622441313,1.033748209489494,0.7934558822348134,0.9374914185315408,1.0,0.2436156509750521,False,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7110,grd_episodes,sin_rett,base2017,9.0,13.672652630558586,13.667252902020788,1.000395085140848,60744,14.816278150928486,age-sex indirect (national age x sex x year rates of the same source),6,4,6.774945833956167,28.12591112112994,0.6582482743608116,0.3009930266333551,1.249560265521145,0.7371588753053085,0.769099626938509,1.0,0.2436156509750521,False,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7201,grd_episodes,sin_rett,base2017,28.0,53.53342384125186,53.51228193380695,1.000395085140848,265520,10.545344983428745,age-sex indirect (national age x sex x year rates of the same source),6,4,7.007305158126519,15.24095960502719,0.5230377209391887,0.3475547671120607,0.7559351343428264,0.5570055708909173,0.9287829427127552,1.0,0.2436156509750521,False,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7202,grd_episodes,sin_rett,base2017,4.0,10.650691326628476,10.646485058579572,1.000395085140848,55810,7.1671743415158575,age-sex indirect (national age x sex x year rates of the same source),6,2,1.9528137853902972,18.35081289267819,0.3755624754610382,0.1023281344095929,0.9615890988970868,0.5492742872427676,0.721810741739159,1.0,0.2436156509750521,True,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7203,grd_episodes,sin_rett,base2017,3.0,9.76775413771174,9.763896567261238,1.000395085140848,49343,6.079889751332509,age-sex indirect (national age x sex x year rates of the same source),6,3,1.2538194331426975,17.768017894619952,0.3071330377182078,0.0633382161521661,0.8975730701383322,0.512148873069999,0.704105049724668,1.0,0.2436156509750521,True,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7301,grd_episodes,sin_rett,base2017,145.0,219.26368053067907,219.17708692042248,1.000395085140848,999622,14.505483072601445,age-sex indirect (national age x sex x year rates of the same source),6,6,12.240612081986292,17.067932499302813,0.6613042326438181,0.5580488798238182,0.7781261711709185,0.6675284197825676,0.9816230737474672,1.0,0.2436156509750521,False,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7302,grd_episodes,sin_rett,base2017,8.0,11.40613395666112,11.40162934232651,1.000395085140848,61337,13.042698534326751,age-sex indirect (national age x sex x year rates of the same source),6,4,5.630911483686032,25.699315617316326,0.7013769985866284,0.3028048057187232,1.3819922929265354,0.7804047049121514,0.7353596141238693,1.0,0.2436156509750521,False,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7303,grd_episodes,sin_rett,base2017,1.0,7.979863440250525,7.976711959882352,1.000395085140848,41923,2.3853254776614268,age-sex indirect (national age x sex x year rates of the same source),6,1,0.0603912124234665,13.29018293285046,0.1253154276996756,0.0031727119359695,0.6982128745255793,0.4224209783457984,0.6603283514367153,1.0,0.2436156509750521,True,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7304,grd_episodes,sin_rett,base2017,54.0,65.77977783944281,65.7537994903099,1.000395085140848,303932,17.767132121658793,age-sex indirect (national age x sex x year rates of the same source),6,6,13.347216473600922,23.18225339671726,0.820920984741006,0.6167011094437039,1.0711238120275708,0.8314395862020699,0.9412627914786592,1.0,0.2436156509750521,False,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7305,grd_episodes,sin_rett,base2017,7.0,14.239317255588343,14.233693734694386,1.000395085140848,68621,10.200958890135674,age-sex indirect (national age x sex x year rates of the same source),6,3,4.1013145414958485,21.017874064356945,0.4915966035697947,0.1976473310484984,1.0128768888860926,0.6053608541481998,0.7762323159577418,1.0,0.2436156509750521,False,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
7306,grd_episodes,sin_rett,base2017,20.0,20.59095236620509,20.582820399708424,1.000395085140848,98710,20.261371694863744,age-sex indirect (national age x sex x year rates of the same source),6,6,12.3761722068726,31.292045286875283,0.9713003869031822,0.5932955099956577,1.5000946703839768,0.9760707136455982,0.8337842839092163,1.0,0.2436156509750521,False,False,full,2019-2024,7,lancet_americas/pipeline/15b_spatial_correlation.py
