series,year,sex,age_group,population,count,rate,rate_lo,rate_hi
05990022,2022,HOMBRE,30-34,860590.0,18,2.0915883289371244,1.2396078016708918,3.30561129777571
05990022,2022,HOMBRE,35-39,750870.0,12,1.5981461504654602,0.8257854367230303,2.7916397043665295
05990022,2022,HOMBRE,40-44,693436.0,3,0.4326282454328878,0.08921834500885466,1.2643233217978764
05990022,2022,HOMBRE,45-49,655076.0,4,0.6106161727799523,0.1663723558222748,1.563419920040376
05990022,2022,HOMBRE,5-9,643572.0,1488,231.20956163412953,219.60973003527366,243.26305132205135
05990022,2022,HOMBRE,50-54,602705.0,1,0.1659186500858629,0.004200696523886458,0.9244395501844017
05990022,2022,HOMBRE,55-59,575473.0,1,0.17377009868403903,0.0043994779918936034,0.9681850218757262
05990022,2022,HOMBRE,60-64,495545.0,1,0.20179802036142025,0.005109083531120257,1.1243466064512604
05990022,2022,HOMBRE,65-69,406952.0,1,0.24572922605122963,0.006221325361293193,1.369115618288864
05990022,2022,HOMBRE,70-74,294260.0,0,0.0,0.0,1.253612266061964
05990022,2022,HOMBRE,75-79,194048.0,0,0.0,0.0,1.9010139007430817
05990022,2022,HOMBRE,80+,214389.0,3,1.3993255250969032,0.2885745644112344,4.089422997328372
05990022,2022,MUJER,0-4,577504.0,260,45.02133318557101,39.71471667886305,50.83955139573626
05990022,2022,MUJER,10-14,637702.0,287,45.00534732523969,39.94862228418324,50.524928898043115
05990022,2022,MUJER,15-19,605608.0,160,26.4197302545541,22.48459445494378,30.845422852105173
05990022,2022,MUJER,20-24,678709.0,34,5.009510703408972,3.4692317892605327,7.000289092262381
05990022,2022,MUJER,25-29,785739.0,23,2.927180654135788,1.8555814382440832,4.392208213520397
05990022,2022,MUJER,30-34,835861.0,8,0.957096933581062,0.4132065231836994,1.8858625082631337
05990022,2022,MUJER,35-39,732919.0,8,1.091525802987779,0.4712433675138046,2.150740971402476
05990022,2022,MUJER,40-44,686173.0,8,1.1658867370182155,0.5033471408447289,2.297261655616486
05990022,2022,MUJER,45-49,661003.0,1,0.1512852437886061,0.0038302107530964117,0.8429074287013671
05990022,2022,MUJER,5-9,620033.0,374,60.319370098043166,54.360325713075135,66.7533236457507
05990022,2022,MUJER,50-54,622004.0,4,0.6430826811403142,0.17521838663840184,1.6465470761287218
05990022,2022,MUJER,55-59,608970.0,2,0.32842340345173,0.039773597803498525,1.1863782563548222
05990022,2022,MUJER,60-64,542388.0,1,0.18436986069013325,0.004667840731043068,1.0272431158025064
05990022,2022,MUJER,65-69,464538.0,1,0.2152676422596214,0.005450104831959899,1.1993945362788185
05990022,2022,MUJER,70-74,354224.0,1,0.28230724061610735,0.007147400510493325,1.5729152713929315
05990022,2022,MUJER,75-79,256314.0,2,0.7802929219629049,0.09449709284079878,2.8186863252588465
05990022,2022,MUJER,80+,375896.0,1,0.2660310298593228,0.0067353225318412206,1.4822300293003645
05990022,2023,HOMBRE,0-4,601871.0,841,139.73093902181697,130.4455680180601,149.50278136604769
05990022,2023,HOMBRE,10-14,660567.0,1371,207.54896929456058,196.70678776097876,218.83329675573347
05990022,2023,HOMBRE,15-19,628233.0,755,120.178341475217,111.7577193261581,129.06531656177512
05990022,2023,HOMBRE,20-24,680267.0,143,21.021157868895596,17.717054498036024,24.76262063285986
05990022,2023,HOMBRE,25-29,789133.0,59,7.476559718070338,5.691503666516726,9.644217307168217
05990022,2023,HOMBRE,30-34,866894.0,27,3.114567640334343,2.0525197004206714,4.531532395559565
05990022,2023,HOMBRE,35-39,767066.0,19,2.4769706909183826,1.4912981626570245,3.8680965616499217
05990022,2023,HOMBRE,40-44,704660.0,9,1.2772117049357137,0.5840225211276834,2.4245456605198488
05990022,2023,HOMBRE,45-49,662549.0,11,1.6602545623040712,0.828793095640751,2.970654021559455
05990022,2023,HOMBRE,5-9,633429.0,2489,392.9406452814759,377.653723877085,408.68758553320504
05990022,2023,HOMBRE,50-54,605734.0,5,0.8254448322200834,0.2680196901805777,1.9263128831009437
05990022,2023,HOMBRE,55-59,581931.0,2,0.3436833576489309,0.041621649051857515,1.2415024578040972
05990022,2023,HOMBRE,60-64,508419.0,2,0.39337632936613304,0.04763969846602212,1.42101055777301
05990022,2023,HOMBRE,65-69,419254.0,0,0.0,0.0,0.8798674441064213
05990022,2023,HOMBRE,70-74,310192.0,0,0.0,0.0,1.189224562243364
05990022,2023,HOMBRE,75-79,204017.0,0,0.0,0.0,1.8081235652489427
05990022,2023,HOMBRE,80+,224250.0,1,0.4459308807134894,0.011289992412169398,2.4845678443428754
05990022,2023,MUJER,0-4,579455.0,288,49.70187503775099,44.126869264582325,55.786246794664116
05990022,2023,MUJER,10-14,637437.0,698,109.50101735544061,101.5271975360311,117.93467791760872
05990022,2023,MUJER,15-19,607126.0,375,61.766420808860104,55.672349254582954,68.34548674276739
