year,code,IdServicio,IdRegion,IdComuna,IdEstablecimiento,months_with_rows,rows,rows_total_known,months_positive,total_known,Col01
2021,05990026,28,8,08205,128609,5,5,5,5,6,6
2021,05990026,28,8,08206,128328,2,2,2,2,2,2
2021,05990026,29,9,09201,129100,6,6,6,6,10,10
2021,05990026,29,9,09201,129303,2,2,2,2,4,4
2021,05990026,29,9,09201,129304,2,2,2,2,4,4
2021,05990026,29,9,09202,129412,1,1,1,1,1,1
2021,05990026,29,9,09202,200270,1,1,1,1,1,1
2021,05990026,29,9,09203,129107,2,2,2,2,12,12
2021,05990026,29,9,09206,129102,1,1,1,1,1,1
2021,05990026,29,9,09211,129106,1,1,1,1,1,1
2021,05990026,29,9,09211,129431,1,1,1,1,1,1
2021,05990026,3,2,02101,103300,3,3,3,3,3,3
2021,05990026,3,2,02101,103301,3,3,3,3,7,7
2021,05990026,3,2,02101,103302,4,4,4,4,4,4
2021,05990026,3,2,02101,103303,1,1,1,1,1,1
2021,05990026,3,2,02101,103304,2,2,2,2,3,3
2021,05990026,3,2,02101,103308,2,2,2,2,2,2
2021,05990026,3,2,02101,200216,3,3,3,3,3,3
2021,05990026,3,2,02101,200289,1,1,1,1,1,1
2021,05990026,3,2,02101,200450,4,4,4,4,14,14
2021,05990026,3,2,02201,103306,1,1,1,1,1,1
2021,05990026,3,2,02201,103307,3,3,3,3,3,3
2021,05990026,3,2,02201,103312,4,4,4,4,8,8
2021,05990026,3,2,02201,103601,3,3,3,3,4,4
2021,05990026,3,2,02203,103311,1,1,1,1,1,1
2021,05990026,3,2,02301,103102,1,1,1,1,1,1
2021,05990026,33,10,10201,133150,1,1,1,1,1,1
2021,05990026,33,10,10201,133775,1,1,1,1,1,1
2021,05990026,33,10,10202,133390,4,4,4,4,4,4
2021,05990026,33,10,10205,133350,1,1,1,1,5,5
2021,05990026,33,10,10208,133396,2,2,2,2,2,2
2021,05990026,4,3,03101,104100,6,6,6,6,10,10
2021,05990026,4,3,03101,104302,6,6,6,6,33,33
2021,05990026,4,3,03101,104321,1,1,1,1,1,1
2021,05990026,4,3,03201,104309,1,1,1,1,5,5
2021,05990026,4,3,03202,104102,1,1,1,1,1,1
2021,05990026,4,3,03301,104103,1,1,1,1,3,3
2021,05990026,4,3,03301,104316,2,2,2,2,2,2
2021,05990026,5,4,04101,105100,10,10,10,10,19,19
2021,05990026,5,4,04101,105302,2,2,2,2,2,2
2021,05990026,5,4,04101,105313,2,2,2,2,3,3
2021,05990026,5,4,04101,105319,4,4,4,4,5,5
2021,05990026,5,4,04101,105499,1,1,1,1,1,1
2021,05990026,5,4,04102,105101,9,9,9,9,25,25
2021,05990026,5,4,04102,105303,4,4,4,4,5,5
2021,05990026,5,4,04102,105304,2,2,2,2,4,4
2021,05990026,5,4,04102,105305,3,3,3,3,3,3
2021,05990026,5,4,04102,105323,2,2,2,2,5,5
2021,05990026,5,4,04102,105600,4,4,4,4,7,7
2021,05990026,5,4,04102,200499,1,1,1,1,1,1
2021,05990026,5,4,04104,105314,1,1,1,1,1,1
2021,05990026,5,4,04104,105500,1,1,1,1,1,1
2021,05990026,5,4,04104,105505,1,1,1,1,1,1
2021,05990026,5,4,04104,105506,1,1,1,1,1,1
2021,05990026,5,4,04105,105306,1,1,1,1,1,1
2021,05990026,5,4,04201,105103,1,1,1,1,2,2
2021,05990026,5,4,04201,200366,4,4,4,4,4,4
2021,05990026,5,4,04301,105102,7,7,7,7,16,16
2021,05990026,5,4,04301,105315,3,3,3,3,4,4
2021,05990026,5,4,04301,105317,2,2,2,2,2,2
2021,05990026,5,4,04301,105322,1,1,1,1,1,1
2021,05990026,6,5,05101,106301,3,3,3,3,3,3
2021,05990026,6,5,05101,106303,1,1,1,1,3,3
2021,05990026,6,5,05101,106304,1,1,1,1,2,2
2021,05990026,6,5,05101,106307,1,1,1,1,1,1
2021,05990026,6,5,05101,106309,1,1,1,1,1,1
2021,05990026,6,5,05102,106105,3,3,3,3,3,3
2021,05990026,6,5,05601,106103,2,2,2,2,2,2
2021,05990026,6,5,05601,106336,2,2,2,2,2,2
2021,05990026,6,5,05603,106326,3,3,3,3,4,4
2021,05990026,6,5,05604,106328,1,1,1,1,1,1
2021,05990026,6,5,05606,106337,2,2,2,2,2,2
2021,05990026,7,5,05103,107305,3,3,3,3,4,4
2021,05990026,7,5,05109,107100,4,4,4,4,7,7
2021,05990026,7,5,05109,107300,3,3,3,3,4,4
2021,05990026,7,5,05109,107301,2,2,2,2,2,2
2021,05990026,7,5,05109,107303,2,2,2,2,2,2
2021,05990026,7,5,05109,107304,1,1,1,1,1,1
2021,05990026,7,5,05109,107352,1,1,1,1,1,1
2021,05990026,7,5,05109,107703,1,1,1,1,1,1
2021,05990026,7,5,05401,107407,1,1,1,1,1,1
2021,05990026,7,5,05401,200219,5,5,5,5,10,10
2021,05990026,7,5,05402,107106,1,1,1,1,1,1
2021,05990026,7,5,05405,107355,1,1,1,1,1,1
2021,05990026,7,5,05501,107311,6,6,6,6,13,13
2021,05990026,7,5,05501,107318,1,1,1,1,1,1
2021,05990026,7,5,05502,107428,2,2,2,2,2,2
2021,05990026,7,5,05502,200595,1,1,1,1,1,1
2021,05990026,7,5,05506,107324,1,1,1,1,1,1
2021,05990026,7,5,05506,200355,2,2,2,2,2,2
2021,05990026,7,5,05801,107307,1,1,1,1,1,1
2021,05990026,7,5,05801,107308,6,6,6,6,26,26
2021,05990026,7,5,05801,107356,1,1,1,1,1,1
2021,05990026,7,5,05801,107357,3,3,3,3,3,3
2021,05990026,7,5,05802,107601,2,2,2,2,2,2
2021,05990026,7,5,05804,107309,1,1,1,1,1,1
2021,05990026,7,5,05804,201074,2,2,2,2,4,4
2021,05990026,8,5,05301,108306,4,4,4,4,5,5
2021,05990026,8,5,05301,200462,5,5,5,5,7,7
2021,05990026,8,5,05701,108312,1,1,1,1,2,2
2021,05990026,8,5,05701,200362,5,5,5,5,7,7
2021,05990026,8,5,05703,108102,1,1,1,1,1,1
2021,05990026,8,5,05703,108300,1,1,1,1,1,1
2021,05990026,8,5,05706,108309,2,2,2,2,2,2
2021,05990026,8,5,05706,108409,1,1,1,1,1,1
2021,05990026,9,13,13104,109607,1,1,1,1,1,1
2021,05990026,9,13,13104,200347,1,1,1,1,1,1
2021,05990026,9,13,13107,109305,2,2,2,2,2,2
2021,05990026,9,13,13107,109323,1,1,1,1,1,1
2021,05990026,9,13,13107,109608,7,7,7,7,9,9
2021,05990026,9,13,13108,109300,1,1,1,1,1,1
2021,05990026,9,13,13108,109321,1,1,1,1,1,1
2021,05990026,9,13,13108,109606,4,4,4,4,7,7
2021,05990026,9,13,13125,109313,1,1,1,1,1,1
2021,05990026,9,13,13125,109636,1,1,1,1,4,4
2021,05990026,9,13,13125,109713,1,1,1,1,1,1
2021,05990026,9,13,13127,109102,1,1,1,1,2,2
2021,05990026,9,13,13127,109304,1,1,1,1,1,1
2021,05990026,9,13,13127,109609,1,1,1,1,3,3
2021,05990026,9,13,13301,109310,3,3,3,3,4,4
2021,05990026,9,13,13301,109316,1,1,1,1,1,1
2021,05990026,9,13,13301,109640,2,2,2,2,4,4
2021,05990026,9,13,13302,109407,1,1,1,1,1,1
2021,05990026,9,13,13302,109641,2,2,2,2,4,4
2021,05990027,1,15,15101,101300,1,1,1,0,0,0
2021,05990027,1,15,15101,101302,5,5,5,0,0,0
2021,05990027,1,15,15101,101303,4,4,4,0,0,0
2021,05990027,1,15,15101,101305,1,1,1,1,1,1
2021,05990027,1,15,15101,101607,3,3,3,2,3,3
2021,05990027,1,15,15101,101703,2,2,2,1,1,1
2021,05990027,10,13,13101,110010,5,5,5,5,12,12
2021,05990027,10,13,13103,110330,1,1,1,1,2,2
2021,05990027,10,13,13117,110345,1,1,1,1,1,1
2021,05990027,10,13,13124,110300,2,2,2,2,2,2
2021,05990027,10,13,13124,110627,2,2,2,2,2,2
2021,05990027,10,13,13126,110120,1,1,1,1,1,1
2021,05990027,10,13,13126,110620,2,2,2,2,2,2
2021,05990027,10,13,13126,110720,1,1,1,1,1,1
2021,05990027,10,13,13126,110725,1,1,1,1,1,1
2021,05990027,10,13,13128,110626,2,2,2,2,8,8
2021,05990027,10,13,13601,110623,4,4,4,2,2,2
2021,05990027,10,13,13605,110308,2,2,2,2,2,2
2021,05990027,11,13,13102,111307,1,1,1,1,2,2
2021,05990027,11,13,13119,111304,1,1,1,0,0,0
2021,05990027,11,13,13119,111379,1,1,1,1,2,2
2021,05990027,12,13,13114,112609,1,1,1,1,2,2
2021,05990027,12,13,13118,112313,4,4,4,4,4,4
2021,05990027,12,13,13122,112316,1,1,1,1,1,1
2021,05990027,12,13,13123,112100,1,1,1,1,1,1
2021,05990027,12,13,13123,112301,1,1,1,1,1,1
2021,05990027,12,5,05201,112107,1,1,1,1,1,1
2021,05990027,13,13,13105,113312,1,1,1,1,1,1
2021,05990027,13,13,13105,113314,1,1,1,1,1,1
2021,05990027,13,13,13105,113329,1,1,1,1,1,1
2021,05990027,13,13,13116,113308,1,1,1,0,0,0
2021,05990027,13,13,13116,113642,3,3,3,3,4,4
2021,05990027,13,13,13121,113338,4,4,4,2,2,2
2021,05990027,13,13,13401,113332,1,1,1,1,1,1
2021,05990027,13,13,13401,113728,1,1,1,1,1,1
2021,05990027,13,13,13402,113150,6,6,6,6,8,8
2021,05990027,13,13,13402,113320,1,1,1,0,0,0
2021,05990027,14,13,13110,114303,1,1,1,1,1,1
2021,05990027,14,13,13110,114610,1,1,1,1,1,1
2021,05990027,14,13,13111,114306,1,1,1,1,1,1
2021,05990027,14,13,13131,114607,1,1,1,1,5,5
2021,05990027,14,13,13201,200282,2,2,2,2,2,2
2021,05990027,15,6,06101,115011,1,1,1,1,1,1
2021,05990027,15,6,06101,115301,2,2,2,0,0,0
2021,05990027,15,6,06101,115303,1,1,1,0,0,0
2021,05990027,15,6,06106,200043,1,1,1,1,3,3
2021,05990027,15,6,06108,115305,1,1,1,1,2,2
2021,05990027,15,6,06108,115400,1,1,1,1,1,1
2021,05990027,15,6,06110,115306,2,2,2,2,5,5
2021,05990027,15,6,06117,115427,1,1,1,1,1,1
2021,05990027,15,6,06117,115484,1,1,1,1,2,2
2021,05990027,15,6,06117,200075,2,2,2,2,2,2
2021,05990027,15,6,06201,115112,2,2,2,1,1,1
2021,05990027,15,6,06301,115317,3,3,3,1,1,1
2021,05990027,15,6,06304,115113,1,1,1,1,1,1
2021,05990027,15,6,06310,115319,2,2,2,2,3,3
2021,05990027,16,7,07109,116313,1,1,1,1,3,3
2021,05990027,16,7,07306,116328,1,1,1,1,1,1
2021,05990027,16,7,07401,116108,7,7,7,7,12,12
2021,05990027,16,7,07404,116110,1,1,1,1,1,1
2021,05990027,16,7,07406,116763,1,1,1,1,1,1
2021,05990027,17,16,16101,117303,3,3,3,1,1,1
2021,05990027,17,16,16101,117304,3,3,3,1,1,1
2021,05990027,17,16,16101,117330,3,3,3,3,4,4
2021,05990027,17,16,16101,117601,2,2,2,2,4,4
2021,05990027,17,16,16103,117328,2,2,2,2,2,2
2021,05990027,17,16,16108,117455,1,1,1,1,1,1
2021,05990027,17,16,16301,117311,1,1,1,1,1,1
2021,05990027,18,8,08101,118100,5,5,5,5,14,14
2021,05990027,18,8,08101,118305,1,1,1,1,1,1
2021,05990027,18,8,08101,118306,1,1,1,0,0,0
2021,05990027,18,8,08102,118105,1,1,1,1,1,1
2021,05990027,18,8,08102,118312,1,1,1,1,1,1
2021,05990027,18,8,08103,118301,2,2,2,2,2,2
2021,05990027,18,8,08106,118316,1,1,1,1,1,1
2021,05990027,18,8,08106,118601,1,1,1,1,2,2
2021,05990027,18,8,08108,118308,1,1,1,1,5,5
2021,05990027,19,8,08107,119102,1,1,1,0,0,0
2021,05990027,19,8,08107,119304,1,1,1,0,0,0
2021,05990027,19,8,08107,119311,1,1,1,0,0,0
2021,05990027,19,8,08110,119100,2,2,2,2,3,3
2021,05990027,19,8,08110,119307,1,1,1,1,1,1
2021,05990027,19,8,08110,119308,1,1,1,1,2,2
2021,05990027,19,8,08111,119708,1,1,1,0,0,0
2021,05990027,19,8,08111,200470,1,1,1,1,1,1
2021,05990027,19,8,08112,119601,2,2,2,1,1,1
2021,05990027,2,1,01101,102301,2,2,2,1,5,5
2021,05990027,2,1,01101,102306,1,1,1,1,1,1
2021,05990027,2,1,01101,102600,1,1,1,1,1,1
2021,05990027,2,1,01107,200557,1,1,1,1,1,1
2021,05990027,20,8,08301,120101,2,2,2,0,0,0
2021,05990027,20,8,08301,120309,1,1,1,0,0,0
2021,05990027,20,8,08301,200312,1,1,1,0,0,0
2021,05990027,20,8,08303,120304,1,1,1,0,0,0
2021,05990027,20,8,08304,120105,1,1,1,0,0,0
2021,05990027,20,8,08310,120308,1,1,1,0,0,0
2021,05990027,21,9,09101,121601,3,3,3,3,3,3
2021,05990027,21,9,09103,121113,1,1,1,0,0,0
2021,05990027,22,14,14101,122300,1,1,1,1,1,1
2021,05990027,22,14,14101,122302,1,1,1,1,1,1
2021,05990027,22,14,14101,122601,2,2,2,1,1,1
2021,05990027,22,14,14101,122602,1,1,1,1,1,1
2021,05990027,22,14,14103,122103,1,1,1,1,1,1
2021,05990027,23,10,10301,123100,3,3,3,3,4,4
2021,05990027,23,10,10301,123300,2,2,2,2,2,2
2021,05990027,23,10,10301,200445,2,2,2,2,2,2
2021,05990027,23,10,10307,123105,1,1,1,1,1,1
2021,05990027,24,10,10101,124310,1,1,1,1,1,1
2021,05990027,24,10,10101,124320,1,1,1,1,1,1
2021,05990027,24,10,10101,124385,1,1,1,1,1,1
2021,05990027,24,10,10101,124395,4,4,4,4,7,7
2021,05990027,24,10,10101,124410,1,1,1,1,1,1
2021,05990027,24,10,10101,124601,1,1,1,1,3,3
2021,05990027,24,10,10109,124335,1,1,1,1,1,1
2021,05990027,25,11,11101,125300,1,1,1,1,1,1
2021,05990027,25,11,11101,125301,1,1,1,1,5,5
2021,05990027,25,11,11101,200256,3,3,3,3,5,5
2021,05990027,25,11,11201,125101,1,1,1,1,1,1
2021,05990027,25,11,11201,125701,2,2,2,2,2,2
2021,05990027,26,12,12101,126606,2,2,2,2,2,2
2021,05990027,28,8,08201,128110,1,1,1,1,2,2
2021,05990027,28,8,08201,128610,3,3,3,3,4,4
2021,05990027,28,8,08202,128438,1,1,1,1,2,2
2021,05990027,28,8,08202,128613,3,3,3,3,5,5
2021,05990027,28,8,08203,128611,1,1,1,1,1,1
2021,05990027,28,8,08205,128109,1,1,1,0,0,0
2021,05990027,28,8,08205,128609,1,1,1,1,1,1
2021,05990027,28,8,08206,128328,1,1,1,1,1,1
2021,05990027,29,9,09201,129100,4,4,4,4,8,8
2021,05990027,29,9,09208,129101,1,1,1,1,2,2
2021,05990027,3,2,02101,103301,3,3,3,0,0,0
2021,05990027,3,2,02101,103302,2,2,2,0,0,0
2021,05990027,3,2,02101,103303,3,3,3,3,4,4
2021,05990027,3,2,02101,103304,1,1,1,1,2,2
2021,05990027,3,2,02101,103308,1,1,1,0,0,0
2021,05990027,3,2,02101,103602,4,4,4,1,1,1
2021,05990027,3,2,02101,103603,6,6,6,6,33,33
2021,05990027,3,2,02102,103104,2,2,2,1,1,1
2021,05990027,3,2,02201,103305,1,1,1,1,1,1
2021,05990027,3,2,02201,103307,3,3,3,1,1,1
2021,05990027,3,2,02201,103312,4,4,4,4,9,9
2021,05990027,3,2,02201,103601,4,4,4,4,4,4
2021,05990027,33,10,10201,133150,1,1,1,1,1,1
2021,05990027,33,10,10203,133538,1,1,1,1,1,1
2021,05990027,4,3,03101,104100,5,5,5,5,8,8
2021,05990027,4,3,03101,104300,2,2,2,2,2,2
2021,05990027,4,3,03101,104307,1,1,1,1,1,1
2021,05990027,4,3,03301,104103,1,1,1,1,1,1
2021,05990027,5,4,04101,105100,9,9,9,9,10,10
2021,05990027,5,4,04101,105301,1,1,1,1,1,1
2021,05990027,5,4,04101,105302,3,3,3,3,4,4
2021,05990027,5,4,04101,105313,2,2,2,0,0,0
2021,05990027,5,4,04101,105319,1,1,1,1,2,2
2021,05990027,5,4,04101,105325,1,1,1,0,0,0
2021,05990027,5,4,04101,200402,1,1,1,0,0,0
2021,05990027,5,4,04102,105101,2,2,2,2,2,2
2021,05990027,5,4,04102,105321,1,1,1,1,1,1
2021,05990027,5,4,04102,105600,1,1,1,0,0,0
2021,05990027,5,4,04102,200499,2,2,2,2,3,3
2021,05990027,5,4,04106,105107,1,1,1,0,0,0
2021,05990027,5,4,04201,105103,4,4,4,4,5,5
2021,05990027,5,4,04204,105501,1,1,1,1,1,1
2021,05990027,5,4,04301,105315,1,1,1,1,1,1
2021,05990027,5,4,04301,200569,1,1,1,1,1,1
2021,05990027,5,4,04302,105464,1,1,1,1,1,1
2021,05990027,6,5,05101,106300,1,1,1,1,2,2
2021,05990027,6,5,05101,106307,1,1,1,1,1,1
2021,05990027,6,5,05101,106330,1,1,1,0,0,0
2021,05990027,6,5,05101,200341,3,3,3,2,2,2
2021,05990027,6,5,05601,106103,3,3,3,3,3,3
2021,05990027,6,5,05601,106314,2,2,2,2,2,2
2021,05990027,6,5,05601,106319,1,1,1,0,0,0
2021,05990027,6,5,05601,106333,2,2,2,1,1,1
2021,05990027,7,5,05107,107108,2,2,2,2,3,3
2021,05990027,7,5,05109,107100,1,1,1,1,2,2
2021,05990027,7,5,05109,107303,2,2,2,2,2,2
2021,05990027,7,5,05109,107703,1,1,1,1,1,1
2021,05990027,7,5,05401,107407,1,1,1,1,1,1
2021,05990027,7,5,05401,200219,3,3,3,3,9,9
2021,05990027,7,5,05405,107355,1,1,1,1,1,1
2021,05990027,7,5,05501,107312,5,5,5,5,31,31
2021,05990027,7,5,05501,107318,1,1,1,1,1,1
2021,05990027,7,5,05501,107319,4,4,4,4,6,6
2021,05990027,7,5,05501,107320,1,1,1,1,5,5
2021,05990027,7,5,05501,107712,3,3,3,3,4,4
2021,05990027,7,5,05502,107321,1,1,1,0,0,0
2021,05990027,7,5,05502,200595,4,4,4,3,3,3
2021,05990027,7,5,05801,107356,2,2,2,2,3,3
2021,05990027,7,5,05802,107104,2,2,2,0,0,0
2021,05990027,7,5,05804,107309,1,1,1,0,0,0
2021,05990027,8,5,05301,108307,1,1,1,0,0,0
2021,05990027,8,5,05301,200462,3,3,3,2,2,2
2021,05990027,8,5,05701,108312,1,1,1,0,0,0
2021,05990027,9,13,13104,109607,3,3,3,3,23,23
2021,05990027,9,13,13104,200347,1,1,1,0,0,0
2021,05990027,9,13,13107,109305,1,1,1,0,0,0
2021,05990027,9,13,13107,109608,1,1,1,0,0,0
2021,05990027,9,13,13108,109606,1,1,1,1,1,1
2021,05990027,9,13,13125,109324,1,1,1,1,1,1
2021,05990027,9,13,13125,109636,1,1,1,0,0,0
2021,05990027,9,13,13125,109713,1,1,1,1,1,1
2021,05990027,9,13,13301,109310,1,1,1,1,1,1
2021,05990027,9,13,13301,109316,1,1,1,1,1,1
2021,05990027,9,13,13301,109640,4,4,4,4,11,11
2021,05990027,9,13,13302,109311,2,2,2,2,2,2
2021,05990027,9,13,13303,109320,1,1,1,1,1,1
2021,05990027,9,13,13303,109642,5,5,5,5,9,9
2021,05990028,1,15,15101,101302,2,2,2,1,1,1
2021,05990028,1,15,15101,101305,2,2,2,2,2,2
2021,05990028,1,15,15101,101702,1,1,1,0,0,0
2021,05990028,10,13,13103,110335,1,1,1,1,1,1
2021,05990028,10,13,13117,110340,1,1,1,1,1,1
2021,05990028,10,13,13117,110621,1,1,1,0,0,0
2021,05990028,10,13,13124,110300,1,1,1,1,1,1
2021,05990028,10,13,13128,110626,1,1,1,1,7,7
2021,05990028,10,13,13501,110440,1,1,1,1,2,2
2021,05990028,10,13,13505,110387,1,1,1,1,1,1
2021,05990028,10,13,13505,110485,1,1,1,1,1,1
2021,05990028,10,13,13604,110366,1,1,1,1,1,1
2021,05990028,10,13,13605,110308,3,3,3,3,3,3
2021,05990028,11,13,13106,111310,1,1,1,0,0,0
2021,05990028,12,13,13118,112313,1,1,1,1,1,1
2021,05990028,12,13,13120,112311,2,2,2,2,2,2
2021,05990028,13,13,13105,113314,1,1,1,1,1,1
2021,05990028,13,13,13105,113317,1,1,1,1,1,1
2021,05990028,13,13,13109,113311,2,2,2,0,0,0
2021,05990028,13,13,13111,113307,1,1,1,1,1,1
2021,05990028,13,13,13116,113309,1,1,1,0,0,0
2021,05990028,13,13,13116,113310,1,1,1,0,0,0
2021,05990028,13,13,13401,113315,2,2,2,2,2,2
2021,05990028,13,13,13401,113332,1,1,1,1,4,4
2021,05990028,13,13,13402,113150,2,2,2,2,2,2
2021,05990028,14,13,13110,114303,2,2,2,2,2,2
2021,05990028,14,13,13110,114610,1,1,1,1,1,1
2021,05990028,14,13,13201,200282,7,7,7,7,11,11
2021,05990028,15,6,06101,115011,1,1,1,1,1,1
2021,05990028,15,6,06101,115301,3,3,3,0,0,0
2021,05990028,15,6,06108,115305,1,1,1,1,1,1
2021,05990028,15,6,06110,115306,1,1,1,1,1,1
2021,05990028,15,6,06117,115424,1,1,1,1,1,1
2021,05990028,15,6,06117,115426,1,1,1,1,1,1
2021,05990028,15,6,06117,115484,1,1,1,1,1,1
2021,05990028,15,6,06117,200075,1,1,1,1,1,1
2021,05990028,15,6,06201,115112,2,2,2,2,2,2
2021,05990028,15,6,06204,115469,1,1,1,1,1,1
2021,05990028,15,6,06301,115317,1,1,1,0,0,0
2021,05990028,15,6,06304,115113,1,1,1,0,0,0
2021,05990028,15,6,06310,115319,1,1,1,1,1,1
2021,05990028,16,7,07102,200496,1,1,1,1,1,1
2021,05990028,16,7,07105,201095,1,1,1,1,1,1
2021,05990028,16,7,07109,116313,1,1,1,1,1,1
2021,05990028,16,7,07401,116108,6,6,6,6,10,10
2021,05990028,16,7,07402,116317,3,3,3,3,3,3
2021,05990028,16,7,07404,116110,1,1,1,1,1,1
2021,05990028,17,16,16101,117601,1,1,1,1,1,1
2021,05990028,17,16,16101,200558,1,1,1,1,1,1
2021,05990028,17,16,16103,117328,1,1,1,1,1,1
2021,05990028,17,16,16304,117309,1,1,1,1,1,1
2021,05990028,18,8,08101,118100,3,3,3,3,7,7
2021,05990028,18,8,08101,118303,1,1,1,1,1,1
2021,05990028,18,8,08101,118305,1,1,1,1,1,1
2021,05990028,18,8,08101,118306,3,3,3,0,0,0
2021,05990028,18,8,08102,118600,1,1,1,1,2,2
2021,05990028,18,8,08103,118314,1,1,1,1,2,2
2021,05990028,18,8,08106,118316,2,2,2,2,2,2
2021,05990028,18,8,08106,118704,1,1,1,1,1,1
2021,05990028,18,8,08108,118302,1,1,1,0,0,0
2021,05990028,19,8,08107,119304,5,5,5,4,5,5
2021,05990028,19,8,08110,119100,2,2,2,2,3,3
2021,05990028,19,8,08110,119302,3,3,3,3,3,3
2021,05990028,19,8,08110,119710,1,1,1,1,1,1
2021,05990028,19,8,08110,119711,1,1,1,1,1,1
2021,05990028,19,8,08112,119309,3,3,3,3,3,3
2021,05990028,19,8,08112,119601,2,2,2,1,1,1
2021,05990028,19,8,08112,119706,1,1,1,0,0,0
2021,05990028,19,8,08112,119707,1,1,1,0,0,0
2021,05990028,19,8,08112,119709,1,1,1,0,0,0
2021,05990028,2,1,01101,102300,1,1,1,1,1,1
2021,05990028,2,1,01101,102301,1,1,1,0,0,0
2021,05990028,2,1,01101,102306,1,1,1,1,1,1
2021,05990028,2,1,01101,102600,2,2,2,2,2,2
2021,05990028,2,1,01101,102601,2,2,2,2,2,2
2021,05990028,20,8,08301,120101,4,4,4,0,0,0
2021,05990028,20,8,08301,120309,1,1,1,1,1,1
2021,05990028,20,8,08301,120315,1,1,1,1,1,1
2021,05990028,20,8,08301,200312,2,2,2,0,0,0
2021,05990028,20,8,08313,120104,1,1,1,0,0,0
2021,05990028,21,9,09111,121341,1,1,1,1,1,1
2021,05990028,22,14,14103,122103,1,1,1,1,1,1
2021,05990028,23,10,10301,123100,2,2,2,2,2,2
2021,05990028,23,10,10301,200209,2,2,2,2,2,2
2021,05990028,23,10,10301,200445,5,5,5,5,7,7
2021,05990028,23,10,10302,123103,1,1,1,1,1,1
2021,05990028,24,10,10101,124601,2,2,2,2,2,2
2021,05990028,24,10,10102,124396,1,1,1,1,1,1
2021,05990028,25,11,11101,125011,1,1,1,1,1,1
2021,05990028,25,11,11101,125301,1,1,1,1,5,5
2021,05990028,25,11,11101,200256,2,2,2,2,2,2
2021,05990028,25,11,11201,125101,1,1,1,1,1,1
2021,05990028,26,12,12101,126301,1,1,1,1,1,1
2021,05990028,26,12,12101,126606,2,2,2,2,2,2
2021,05990028,26,12,12101,126701,1,1,1,1,1,1
2021,05990028,28,8,08201,128110,2,2,2,2,3,3
2021,05990028,28,8,08202,128113,1,1,1,1,1,1
2021,05990028,28,8,08202,128613,5,5,5,5,6,6
2021,05990028,28,8,08203,128415,1,1,1,1,1,1
2021,05990028,28,8,08203,128611,2,2,2,2,3,3
2021,05990028,28,8,08205,128609,5,5,5,3,3,3
2021,05990028,28,8,08206,128328,1,1,1,1,2,2
2021,05990028,28,8,08206,128407,2,2,2,2,3,3
2021,05990028,29,9,09201,129100,3,3,3,3,4,4
2021,05990028,29,9,09202,129103,1,1,1,1,1,1
2021,05990028,29,9,09202,200270,1,1,1,1,1,1
2021,05990028,29,9,09205,129108,1,1,1,1,1,1
2021,05990028,29,9,09208,129101,1,1,1,1,1,1
2021,05990028,3,2,02101,103301,1,1,1,0,0,0
2021,05990028,3,2,02101,103304,1,1,1,0,0,0
2021,05990028,3,2,02101,103603,5,5,5,5,12,12
2021,05990028,3,2,02201,103305,1,1,1,1,1,1
2021,05990028,3,2,02201,103306,1,1,1,1,1,1
2021,05990028,3,2,02201,103307,1,1,1,0,0,0
2021,05990028,3,2,02201,103312,1,1,1,1,2,2
2021,05990028,3,2,02201,103601,1,1,1,1,1,1
2021,05990028,33,10,10201,133150,4,4,4,4,4,4
2021,05990028,33,10,10201,200009,2,2,2,2,3,3
2021,05990028,33,10,10202,133325,1,1,1,1,1,1
2021,05990028,33,10,10203,133345,1,1,1,1,1,1
2021,05990028,4,3,03101,104100,1,1,1,1,1,1
2021,05990028,5,4,04101,105301,1,1,1,0,0,0
2021,05990028,5,4,04101,105702,2,2,2,1,1,1
2021,05990028,5,4,04101,200402,1,1,1,1,1,1
2021,05990028,5,4,04102,105101,1,1,1,1,1,1
2021,05990028,5,4,04102,105305,3,3,3,3,3,3
2021,05990028,5,4,04201,105487,1,1,1,1,1,1
2021,05990028,5,4,04301,105322,2,2,2,2,3,3
2021,05990028,5,4,04301,200569,1,1,1,1,3,3
2021,05990028,6,5,05101,106305,1,1,1,1,1,1
2021,05990028,6,5,05601,106314,1,1,1,1,1,1
2021,05990028,6,5,05601,106336,2,2,2,2,2,2
2021,05990028,7,5,05109,107100,1,1,1,1,1,1
2021,05990028,7,5,05109,107303,1,1,1,1,1,1
2021,05990028,7,5,05401,200219,1,1,1,1,2,2
2021,05990028,7,5,05405,107355,1,1,1,1,1,1
2021,05990028,7,5,05501,107318,1,1,1,1,1,1
2021,05990028,7,5,05501,107319,1,1,1,1,1,1
2021,05990028,7,5,05506,107324,1,1,1,1,1,1
2021,05990028,8,5,05701,108310,2,2,2,1,1,1
2021,05990028,8,5,05701,108312,1,1,1,0,0,0
2021,05990028,8,5,05702,108303,1,1,1,1,2,2
2021,05990028,9,13,13104,109308,1,1,1,0,0,0
2021,05990028,9,13,13104,109607,4,4,4,4,9,9
2021,05990028,9,13,13108,109606,2,2,2,1,1,1
2021,05990028,9,13,13301,109310,3,3,3,3,3,3
2021,05990028,9,13,13301,109316,1,1,1,0,0,0
2021,05990028,9,13,13301,109640,1,1,1,1,1,1
2021,05990028,9,13,13302,109641,2,2,2,2,3,3
