year,code,code_position,sex,count,population,crude,crude_lo,crude_hi,asr,asr_lo,asr_hi,asr_var,groups_missing
2019,F840,cualquiera,HOMBRE,1095.0,9424139.0,11.619098572293979,10.941005233095316,12.328216412273779,14.684825505383909,13.825147671834445,15.584985150049429,0.1981820800029132,0
2019,F840,cualquiera,MUJER,304.0,9683077.0,3.1394979096004296,2.7964627884294644,3.5129989032493203,4.216592978349615,3.754068223149769,4.721534738832574,0.05895781483774769,0
2019,F840,cualquiera,TOTAL,1399.0,19107216.0,7.321841130596943,6.943150481481878,7.715816088929877,9.545066325977722,9.04974103713311,10.060978417159996,0.06556522559010311,0
2020,F840,cualquiera,HOMBRE,833.0,9599101.0,8.67789598213416,8.098519414789424,9.28777634513389,11.09250674639047,10.349519525711003,11.876029510329678,0.14868737689714198,0
2020,F840,cualquiera,MUJER,251.0,9859209.0,2.5458431807257558,2.2406062944550613,2.881057923161754,3.4304437405076245,3.0170980993136385,3.886149232399619,0.047368114220485986,0
2020,F840,cualquiera,TOTAL,1084.0,19458310.0,5.570884624615395,5.244145835675128,5.91265010718908,7.3300019378154335,6.898498940344632,7.782093440498447,0.04993837524308126,0
2021,F840,cualquiera,HOMBRE,1422.0,9708512.0,14.646940746429525,13.895461722375643,15.428498477413864,18.85324116094334,17.88144398953646,19.865561167464644,0.25232806631774946,0
2021,F840,cualquiera,MUJER,425.0,9969851.0,4.2628520727140256,3.867155460578143,4.688052671221218,5.874148614477454,5.326907279727179,6.463885842779271,0.08179439852131612,0
2021,F840,cualquiera,TOTAL,1847.0,19678363.0,9.38594333278637,8.962728548412883,9.823981671115186,12.47623343791714,11.911072637884036,13.062012531819532,0.0850663908063331,0
2022,F840,cualquiera,HOMBRE,2302.0,9782978.0,23.530667246721805,22.579150002441132,24.51197777518832,31.046907480988047,29.787019133811384,32.347622497480906,0.42172149247322094,0
2022,F840,cualquiera,MUJER,759.0,10045585.0,7.555557988907565,7.027528854723355,8.112751078770934,10.550366313537273,9.80978707706991,11.333449136770334,0.14797529975191653,0
2022,F840,cualquiera,TOTAL,3061.0,19828563.0,15.437326446702164,14.8952431594277,15.994095484106223,20.9851361825271,20.24544212440342,21.745585372744387,0.14497148710011473,0
2023,F840,cualquiera,HOMBRE,3780.0,9848466.0,38.38161191803881,37.16769703036594,39.62507667240551,51.244513909774625,49.61852081435813,52.91132500730482,0.6992591686534503,0
2023,F840,cualquiera,MUJER,1543.0,10112423.0,15.258459817197124,14.506533843228727,16.03925288821475,21.28783479051212,20.233970877607256,22.383781826263178,0.2964320209390186,0
2023,F840,cualquiera,TOTAL,5323.0,19960889.0,26.66714894311571,25.95552079521594,27.393344136899092,36.54067202599433,35.56195256247566,37.54009935306022,0.2527136027549631,0
2024,F840,cualquiera,HOMBRE,4911.0,9910500.0,49.55350385954291,48.1771676813452,50.95918529520401,66.65457930151902,64.79785465160796,68.55206784974798,0.9100025286760726,0
2024,F840,cualquiera,MUJER,2316.0,10175877.0,22.759709064879615,21.84212474156957,23.70593572516337,31.65122062567208,30.368782264538254,32.97540421528667,0.4369389365771289,0
2024,F840,cualquiera,TOTAL,7227.0,20086377.0,35.979609463667835,35.15481747042442,36.81886804976993,49.47971396043825,48.341295254098796,50.63877150982063,0.34126234460345956,0
2019,F840,principal,HOMBRE,127.0,9424139.0,1.3476032134076121,1.1234360810141304,1.603392151273481,1.6859005930969826,1.4046586378461536,2.00825461119043,0.022514217149428545,0
2019,F840,principal,MUJER,23.0,9683077.0,0.23752780237108514,0.1505722513313142,0.3564083286215015,0.32460392337567995,0.20563504363918833,0.48858617993440384,0.004593127332774985,0
2019,F840,principal,TOTAL,150.0,19107216.0,0.7850437237952405,0.6644409175111898,0.9212078101648847,1.0170857062807144,0.8604056662607502,1.1946866950976454,0.006936084247579399,0
2020,F840,principal,HOMBRE,92.0,9599101.0,0.9584230856618761,0.7726242776929048,1.1754208336976149,1.202284293684045,0.9685815208374287,1.4771415253461875,0.015801746047083575,0
2020,F840,principal,MUJER,22.0,9859209.0,0.22314163337038498,0.1398416736294931,0.3378391145488977,0.2970754984453837,0.18591187321420438,0.4526259855557558,0.00403333291971121,0
2020,F840,principal,TOTAL,114.0,19458310.0,0.5858679402270803,0.4832688047520848,0.7038063613234417,0.7575647775964564,0.6245378696465709,0.9114518515472205,0.005062994540734306,0
2021,F840,principal,HOMBRE,112.0,9708512.0,1.1536268379747587,0.9498927696907457,1.388112856966499,1.4194509197803868,1.1669698046043182,1.712625558886963,0.018262827377654976,0
2021,F840,principal,MUJER,27.0,9969851.0,0.27081648461947927,0.17846976982669827,0.39402376670586287,0.3828089114737658,0.25211276483760753,0.5588120709803345,0.005442521024136758,0
2021,F840,principal,TOTAL,139.0,19678363.0,0.7063595686287523,0.593817644788694,0.8340264853583486,0.9098084278930743,0.7639097703270442,1.0764988598292415,0.006036299562723881,0
2022,F840,principal,HOMBRE,155.0,9782978.0,1.5843846321641528,1.3447761219516057,1.8543730496026407,2.0233920877167653,1.7160863065078147,2.371720038982423,0.026649382034322246,0
2022,F840,principal,MUJER,47.0,10045585.0,0.46786722724460544,0.34377124047097063,0.6221642277741611,0.6370262452306751,0.4676704911812217,0.8499821408771859,0.008677735386778,0
2022,F840,principal,TOTAL,202.0,19828563.0,1.0187324215072973,0.8830825525390363,1.1693230000659158,1.3422021160871702,1.162776905298946,1.542424305741627,0.008991353190485791,0
2023,F840,principal,HOMBRE,183.0,9848466.0,1.858157402381244,1.5986812218762414,2.1477493423325624,2.4030634658865146,2.066366738962642,2.7807126736376864,0.031776949693574974,0
2023,F840,principal,MUJER,70.0,10112423.0,0.6922178789395974,0.5396177959322458,0.8745756465294118,0.9709987018912652,0.7564674211464738,1.2291697769674341,0.01353288530773325,0
2023,F840,principal,TOTAL,253.0,19960889.0,1.2674786178110604,1.1160953319038482,1.4336675532863676,1.6992777569297046,1.495683967683623,1.9236877142661255,0.011487468067303105,0
2024,F840,principal,HOMBRE,182.0,9910500.0,1.8364361031229504,1.5793163905071488,2.12348502679339,2.3852249022223853,2.050114510748465,2.7612080718801866,0.03148504801569071,0
2024,F840,principal,MUJER,97.0,10175877.0,0.9532347924409856,0.7730092018037592,1.162865607872558,1.3268745231255654,1.0755882621232449,1.6210958904741122,0.01821437315650305,0
2024,F840,principal,TOTAL,279.0,20086377.0,1.3890011125450847,1.2307811575516432,1.5619198548261526,1.8652308522206187,1.652143861798429,2.0990270400657427,0.012545035924019858,0
2019,F840,secundario,HOMBRE,968.0,9424139.0,10.271495358886366,9.634544229573027,10.939490785551849,12.998924912286926,12.190323914256949,13.848070885208507,0.17566786285348465,0
2019,F840,secundario,MUJER,281.0,9683077.0,2.9019701072293445,2.572551865802377,3.2618770920666993,3.8919890549739335,3.448369769335038,4.378036302602669,0.05436468750497271,0
2019,F840,secundario,TOTAL,1249.0,19107216.0,6.5367974068017025,6.179259688005954,6.9096273712830705,8.527980619697008,8.059950397825013,9.016620711363581,0.058629141342523707,0
2020,F840,secundario,HOMBRE,741.0,9599101.0,7.7194728964722845,7.173594476210659,8.29587620407766,9.890222452706425,9.188557243537561,10.632514500203447,0.13288563085005844,0
2020,F840,secundario,MUJER,229.0,9859209.0,2.322701547355371,2.0315886563388643,2.6438211523509616,3.1333682420622413,2.738615301292595,3.570569283627461,0.043334781300774776,0
2020,F840,secundario,TOTAL,970.0,19458310.0,4.985016684388316,4.6762019493795135,5.308866772167485,6.5724371602189775,6.163746450094606,7.001757947935509,0.044875380702346944,0
2021,F840,secundario,HOMBRE,1310.0,9708512.0,13.493313908454766,12.77243173292993,14.244285910731593,17.433790241162953,16.49833378197399,18.40986554364896,0.23406523894009448,0
2021,F840,secundario,MUJER,398.0,9969851.0,3.9920355880945464,3.609426443001918,4.404164390271672,5.491339703003688,4.963052637001686,6.062112085811499,0.07635187749717932,0
2021,F840,secundario,TOTAL,1708.0,19678363.0,8.679583764157618,8.27279162862067,9.101204044794066,11.566425010024068,11.021934134601336,12.131568620524789,0.07903009124360925,0
2022,F840,secundario,HOMBRE,2147.0,9782978.0,21.946282614557653,21.027691848395563,22.894674024707744,29.02351539327128,27.804527725993015,30.283395111834107,0.3950721104388987,0
2022,F840,secundario,MUJER,712.0,10045585.0,7.08769076166296,6.576572074765454,7.6279847791774635,9.913340068306596,9.195229301429668,10.67402178998119,0.13929756436513854,0
2022,F840,secundario,TOTAL,2859.0,19828563.0,14.418594025194867,13.894863789733403,14.957013096315535,19.642934066439928,18.92676679479673,20.379888290868085,0.13598013390962893,0
2023,F840,secundario,HOMBRE,3597.0,9848466.0,36.52345451565756,35.33952568158223,37.73693726323701,48.841450443888114,47.25315113285991,50.47061304279338,0.6674822189598751,0
2023,F840,secundario,MUJER,1473.0,10112423.0,14.566241938257527,13.831786822299298,15.32956990187628,20.316836088620853,19.287615817840166,21.388148305043913,0.28289913563128527,0
2023,F840,secundario,TOTAL,5070.0,19960889.0,25.39967032530465,24.705274455778707,26.10863489269214,34.84139426906463,33.885336673032334,35.818176691286055,0.24122613468765997,0
2024,F840,secundario,HOMBRE,4729.0,9910500.0,47.71706775641996,46.36665531281618,49.096828136061255,64.26935439929665,62.44527559957662,66.13423282936301,0.8785174806603819,0
2024,F840,secundario,MUJER,2219.0,10175877.0,21.80647427243863,20.908509348012576,22.733085834693064,30.32434610254651,29.069203088922514,31.62124817855901,0.41872456342062586,0
2024,F840,secundario,TOTAL,6948.0,20086377.0,34.590608351122754,33.781986003916096,35.4136984282651,47.61448310821763,46.497312940667285,48.75230660039925,0.32871730867943966,0
